name,img_path,mask_path
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4096, 3584)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4096, 3584).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17335,y=20385,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4096, 4096)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4096, 4096).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17335,y=20897,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4096, 4608)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4096, 4608).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17335,y=21409,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 0)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 0).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=16801,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 512)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 512).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=17313,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 1024)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 1024).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=17825,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 1536)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 1536).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=18337,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 2048)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 2048).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=18849,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 2560)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 2560).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=19361,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 3072)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 3072).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=19873,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 3584)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 3584).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=20385,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 4096)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 4096).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=20897,w=512,h=512].Region01.tiff"
"TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 4608)","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/SN_tiles/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01_(4608, 4608).tiff","/var/inputdata/export_12-01-23/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188Region01/tiles/mask/TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188 [x=17847,y=21409,w=512,h=512].Region01.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=18904,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=18904,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=18904,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=19416,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=19416,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=19416,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=19928,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=19928,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=19928,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=20440,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=20440,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=20440,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=20952,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=20952,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=20952,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=21464,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=21464,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=21464,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=21976,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=21976,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19406,y=21976,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=18904,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=18904,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=18904,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=19416,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=19416,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=19416,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=19928,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=19928,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=19928,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=20440,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=20440,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=20440,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=20952,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=20952,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=20952,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=21464,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=21464,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=21464,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=21976,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=21976,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=19918,y=21976,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=18904,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=18904,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=18904,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=19416,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=19416,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=19416,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=19928,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=19928,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=19928,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=20440,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=20440,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=20440,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=20952,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=20952,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=20952,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=21464,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=21464,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=21464,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=21976,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=21976,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20430,y=21976,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=18904,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=18904,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=18904,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=19416,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=19416,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=19416,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=19928,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=19928,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=19928,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=20440,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=20440,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=20440,w=512,h=512].Region06.tiff"
"TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=20952,w=512,h=512].Region06","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/raw/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=20952,w=512,h=512].Region06.tiff","/var/inputdata/export_12-01-23/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407Region06/tiles/mask/TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407 [x=20942,y=20952,w=512,h=512].Region06.tiff"
